GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37
8600000US14108,14108,ZCTA5 14108,4354,299,496,156,1698,279,1272,256,570,160,318,139,3884,324,419,132,1516,278,1161,243,526,161,262,109,246,129,77,77,113,73,43,41,13,17,0,16,100,101,0,16,26,41,56,54,18,31,0,16,124,114,0,16,43,58,12,20,13,20,56,87,0,16,0,16,0,16,0,16,0,16,0,16
8600000US14109,14109,ZCTA5 14109,11,14,0,11,0,11,8,12,3,7,0,11,8,12,0,11,0,11,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,7,0,11,0,11,0,11,3,7,0,11
8600000US14111,14111,ZCTA5 14111,2297,181,241,86,872,140,658,121,331,70,195,60,1994,216,134,57,795,135,564,104,324,71,177,60,297,167,104,78,74,59,94,86,7,7,18,18,3,8,3,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,6,0,11,3,6,0,11,0,11,0,11
8600000US14112,14112,ZCTA5 14112,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14113,14113,ZCTA5 14113,472,84,10,10,197,59,187,54,54,36,24,19,459,86,10,10,195,60,182,55,54,36,18,18,11,16,0,11,0,11,5,8,0,11,6,8,2,4,0,11,2,4,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14120,14120,ZCTA5 14120,32058,724,2254,324,9751,619,11185,609,4886,466,3982,375,29243,791,2021,300,8987,611,10185,629,4407,424,3643,329,1223,271,136,97,337,131,452,185,195,94,103,87,1360,368,72,60,369,132,449,206,234,111,236,139,187,95,11,25,41,40,85,77,50,40,0,24,45,37,14,23,17,19,14,22,0,24,0,24
8600000US14125,14125,ZCTA5 14125,2606,142,390,140,1055,150,811,117,196,52,154,72,2301,190,262,88,952,132,754,113,191,53,142,67,108,58,10,12,47,33,48,26,3,4,0,11,183,135,118,142,42,28,9,12,2,3,12,19,0,11,0,11,0,11,0,11,0,11,0,11,14,17,0,11,14,17,0,11,0,11,0,11
8600000US14126,14126,ZCTA5 14126,331,105,19,32,117,72,143,69,52,35,0,11,319,105,19,32,117,72,131,68,52,35,0,11,6,11,0,11,0,11,6,11,0,11,0,11,6,11,0,11,0,11,6,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14127,14127,ZCTA5 14127,21966,590,811,232,4841,474,6273,528,5493,526,4548,464,20111,680,771,231,4452,467,5658,507,5125,517,4105,422,1477,333,40,34,345,155,478,171,262,113,352,196,171,80,0,24,28,37,73,69,62,55,8,13,151,83,0,24,16,18,64,49,44,51,27,30,56,54,0,24,0,24,0,24,0,24,56,54
8600000US14129,14129,ZCTA5 14129,1122,175,159,123,457,83,385,75,68,28,53,31,1086,175,156,123,444,83,372,75,61,28,53,31,6,6,3,5,0,11,3,5,0,11,0,11,23,17,0,11,13,12,10,8,0,11,0,11,7,9,0,11,0,11,0,11,7,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14130,14130,ZCTA5 14130,98,30,7,6,41,22,33,18,11,14,6,7,98,30,7,6,41,22,33,18,11,14,6,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14131,14131,ZCTA5 14131,3858,331,391,101,1495,258,1298,199,404,137,270,98,3712,335,391,101,1459,253,1225,197,386,136,251,92,98,71,0,16,36,41,53,40,9,15,0,16,27,32,0,16,0,16,20,30,0,16,7,11,21,22,0,16,0,16,0,16,9,13,12,18,0,16,0,16,0,16,0,16,0,16,0,16
8600000US14132,14132,ZCTA5 14132,4275,469,243,107,1586,295,1469,291,644,233,333,140,4095,475,232,107,1541,296,1411,292,608,232,303,124,78,61,11,18,17,22,20,31,0,16,30,47,74,117,0,16,0,16,38,60,36,57,0,16,0,16,0,16,0,16,0,16,0,16,0,16,28,46,0,16,28,46,0,16,0,16,0,16
8600000US14134,14134,ZCTA5 14134,86,55,17,19,37,25,21,22,6,12,5,8,82,54,17,19,37,25,17,19,6,12,5,8,0,11,0,11,0,11,0,11,0,11,0,11,4,6,0,11,0,11,4,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14135,14135,ZCTA5 14135,72,46,13,20,25,24,28,26,6,9,0,11,72,46,13,20,25,24,28,26,6,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14136,14136,ZCTA5 14136,3458,205,299,83,1243,166,1152,148,455,98,309,78,3067,196,283,82,1087,152,1047,130,365,85,285,79,128,63,0,16,63,31,45,40,15,17,5,8,190,113,16,24,49,42,41,43,70,62,14,16,63,50,0,16,44,40,19,24,0,16,0,16,10,15,0,16,0,16,0,16,5,7,5,8
8600000US14138,14138,ZCTA5 14138,1272,124,204,66,562,88,358,64,95,26,53,20,1225,124,201,66,542,86,341,63,91,24,50,20,24,14,2,3,5,7,17,12,0,11,0,11,16,14,1,2,15,14,0,11,0,11,0,11,7,9,0,11,0,11,0,11,4,5,3,5,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14139,14139,ZCTA5 14139,1817,267,103,54,475,135,517,127,446,160,276,128,1690,248,103,54,467,133,509,126,343,115,268,127,31,28,0,11,8,12,8,12,15,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,13,0,11,0,11,0,11,0,11,8,13,88,136,0,11,0,11,0,11,88,136,0,11
8600000US14141,14141,ZCTA5 14141,5323,267,327,111,2176,266,1564,248,729,141,527,123,4845,288,279,112,1932,260,1403,229,708,143,523,121,323,118,19,18,179,87,100,67,21,23,4,7,109,69,29,41,41,38,39,37,0,16,0,16,46,44,0,16,24,37,22,25,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
8600000US14143,14143,ZCTA5 14143,870,141,114,53,309,76,260,78,125,50,62,31,824,136,102,51,295,75,245,73,125,50,57,28,37,42,12,17,10,17,15,25,0,11,0,11,4,6,0,11,4,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,10,0,11,0,11,0,11,0,11,5,10
8600000US14145,14145,ZCTA5 14145,1121,125,91,43,526,71,285,71,129,42,90,54,1102,123,91,43,521,70,271,69,129,42,90,54,5,7,0,11,0,11,5,7,0,11,0,11,14,12,0,11,5,7,9,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14150,14150,ZCTA5 14150,30567,568,2209,304,9567,580,10026,572,5337,437,3428,396,27973,575,2091,305,8673,523,9250,534,4863,436,3096,389,1963,329,66,49,759,226,613,145,292,106,233,91,346,140,38,32,71,43,144,79,86,72,7,14,246,115,14,23,51,41,18,21,71,59,92,82,39,46,0,24,13,21,1,4,25,40,0,24
8600000US14167,14167,ZCTA5 14167,1231,137,51,23,539,83,457,97,120,41,64,28,1189,136,48,24,519,83,438,94,120,41,64,28,23,20,3,5,8,9,12,15,0,11,0,11,19,19,0,11,12,16,7,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14168,14168,ZCTA5 14168,35,36,0,11,24,23,3,5,8,13,0,11,35,36,0,11,24,23,3,5,8,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14169,14169,ZCTA5 14169,87,47,6,9,20,26,53,36,0,11,8,12,87,47,6,9,20,26,53,36,0,11,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14170,14170,ZCTA5 14170,1823,271,50,36,618,186,740,227,210,78,205,108,1681,268,50,36,608,185,661,207,171,74,191,113,122,83,0,11,10,18,79,71,19,29,14,25,0,11,0,11,0,11,0,11,0,11,0,11,20,31,0,11,0,11,0,11,20,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14171,14171,ZCTA5 14171,1474,163,126,58,629,112,465,81,165,70,89,34,1412,156,120,56,601,111,453,77,149,68,89,34,30,34,6,8,14,17,0,11,10,16,0,11,32,24,0,11,14,17,12,13,6,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14172,14172,ZCTA5 14172,2088,225,128,65,729,175,633,118,341,95,257,70,1958,224,128,65,691,176,560,109,326,93,253,69,107,82,0,11,32,41,60,46,15,13,0,11,4,5,0,11,0,11,0,11,0,11,4,5,19,24,0,11,6,9,13,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14173,14173,ZCTA5 14173,294,164,35,41,127,71,74,64,28,42,30,47,267,153,35,41,127,71,47,51,28,42,30,47,27,41,0,11,0,11,27,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14174,14174,ZCTA5 14174,3873,258,241,84,1078,159,1123,140,775,147,656,148,3648,251,241,84,1061,158,1035,141,699,144,612,144,124,67,0,16,6,10,62,42,22,17,34,26,41,42,0,16,0,16,10,17,22,34,9,18,48,43,0,16,11,16,16,26,21,22,0,16,12,16,0,16,0,16,0,16,11,16,1,4
8600000US14201,14201,ZCTA5 14201,7250,541,1480,283,1611,266,1807,295,1173,249,1179,263,5964,467,1204,264,1439,241,1540,277,859,224,922,223,865,200,190,95,147,64,192,86,203,104,133,84,152,98,36,62,0,18,30,38,58,47,28,33,143,85,26,32,0,18,22,30,12,19,83,75,126,86,24,39,25,41,23,36,41,65,13,19
8600000US14202,14202,ZCTA5 14202,2500,235,302,76,427,110,697,162,472,141,602,126,1724,225,154,61,289,100,430,118,362,118,489,121,626,194,121,38,126,62,222,128,105,81,52,27,29,23,12,17,8,14,9,16,0,11,0,11,89,58,4,5,4,8,36,32,0,11,45,42,32,27,11,10,0,11,0,11,5,7,16,24
8600000US14203,14203,ZCTA5 14203,1316,154,220,80,257,98,287,96,317,81,235,71,980,165,151,70,234,98,232,82,213,76,150,59,220,69,54,46,17,23,31,29,72,36,46,34,13,22,10,21,0,11,0,11,0,11,3,6,89,53,5,10,6,12,24,21,18,19,36,32,14,20,0,11,0,11,0,11,14,20,0,11
8600000US14204,14204,ZCTA5 14204,6283,482,1516,221,1958,275,2145,291,464,121,200,71,5727,506,1374,212,1779,276,1962,295,431,117,181,71,399,139,116,76,162,73,110,77,3,4,8,14,79,57,10,15,6,12,43,39,19,31,1,3,48,34,7,12,0,16,30,31,11,16,0,16,30,34,9,13,11,16,0,16,0,16,10,15
8600000US14206,14206,ZCTA5 14206,14126,578,2108,247,5659,489,4351,386,1491,238,517,109,13159,584,1904,213,5266,478,4098,385,1411,239,480,107,779,183,136,82,330,114,218,83,80,56,15,14,74,78,32,38,21,35,21,20,0,21,0,21,93,66,20,29,37,53,14,22,0,21,22,22,21,17,16,16,5,7,0,21,0,21,0,21
8600000US14207,14207,ZCTA5 14207,14365,588,3188,438,4944,437,4067,337,1447,245,719,183,12281,521,2598,397,4244,371,3492,314,1342,244,605,159,1530,342,355,171,565,194,485,149,58,52,67,45,129,66,50,41,13,16,48,39,18,20,0,21,93,62,24,39,19,22,21,24,29,35,0,21,332,192,161,123,103,110,21,32,0,21,47,62
8600000US14208,14208,ZCTA5 14208,5959,435,962,209,1797,248,2124,300,735,182,341,108,5403,411,867,200,1658,241,1941,288,628,167,309,102,399,165,83,99,99,61,158,83,49,38,10,17,40,34,0,18,8,16,14,21,8,14,10,13,74,57,12,20,32,49,0,18,30,27,0,18,43,31,0,18,0,18,11,16,20,20,12,18
8600000US14209,14209,ZCTA5 14209,5589,427,607,171,1080,217,1732,293,1045,211,1125,154,4701,389,525,160,858,215,1536,265,874,212,908,142,590,207,70,60,121,69,161,107,123,80,115,70,33,28,2,6,31,28,0,16,0,16,0,16,128,77,10,15,0,16,18,27,34,48,66,53,137,120,0,16,70,95,17,26,14,22,36,33
8600000US14210,14210,ZCTA5 14210,9871,562,1733,297,3586,421,3209,329,943,232,400,127,8408,481,1572,281,3004,400,2612,282,869,219,351,122,1372,353,140,78,548,222,562,197,73,54,49,48,54,73,14,22,22,34,17,26,1,3,0,18,31,27,6,9,12,18,13,13,0,18,0,18,6,8,1,2,0,18,5,7,0,18,0,18
8600000US14211,14211,ZCTA5 14211,13097,665,2651,310,4054,373,4701,460,1109,224,582,133,11796,627,2283,282,3758,354,4139,431,1093,225,523,119,1050,235,328,120,188,101,511,162,6,8,17,19,113,72,16,21,38,32,17,17,0,21,42,45,57,43,15,24,23,28,19,24,0,21,0,21,81,64,9,16,47,54,15,20,10,15,0,21
8600000US14212,14212,ZCTA5 14212,6707,431,1584,303,2169,305,2223,305,564,145,167,95,6077,431,1393,283,1987,284,2030,289,511,135,156,94,553,174,152,93,174,90,169,101,47,41,11,16,34,30,17,24,8,14,3,6,6,9,0,18,20,22,9,15,0,18,11,14,0,18,0,18,23,25,13,22,0,18,10,16,0,18,0,18
8600000US14213,14213,ZCTA5 14213,14458,787,3807,533,3546,396,3473,458,2258,333,1374,244,12033,712,3065,483,2831,344,3119,419,1846,278,1172,208,1657,341,533,175,464,156,249,101,251,111,160,97,226,136,40,52,87,82,66,64,25,40,8,12,302,142,81,87,97,110,39,29,51,37,34,44,240,114,88,70,67,56,0,21,85,86,0,21
8600000US14214,14214,ZCTA5 14214,12603,870,1083,241,3026,527,3156,418,2950,392,2388,326,10532,830,940,225,2481,515,2676,365,2284,344,2151,320,1630,407,129,83,483,179,464,182,357,159,197,87,132,100,0,18,16,19,10,15,106,98,0,18,132,94,0,18,0,18,6,9,86,71,40,43,177,108,14,30,46,74,0,18,117,86,0,18
8600000US14215,14215,ZCTA5 14215,24256,814,3194,413,7022,600,10092,611,2397,328,1551,273,21613,879,2752,352,6312,565,8942,625,2201,316,1406,247,2300,401,334,180,611,183,1078,331,156,90,121,89,195,113,79,79,51,48,21,35,29,34,15,30,128,69,29,39,48,41,51,43,0,24,0,24,20,27,0,24,0,24,0,24,11,22,9,17
8600000US14216,14216,ZCTA5 14216,16628,830,1643,373,3201,462,4689,458,3896,554,3199,363,14139,717,1315,333,2889,440,4068,410,3139,395,2728,350,1919,563,317,313,256,147,496,237,575,315,275,100,207,115,11,17,22,33,37,36,128,107,9,15,293,167,0,21,26,41,62,48,54,55,151,124,70,45,0,21,8,14,26,31,0,21,36,37
8600000US14217,14217,ZCTA5 14217,17219,400,1110,209,4164,362,5999,501,3208,342,2738,318,15864,412,1014,199,3918,362,5411,475,2983,311,2538,291,910,222,63,46,206,96,308,121,184,91,149,77,180,98,15,25,20,29,93,85,30,35,22,30,247,137,0,21,20,27,187,131,11,17,29,33,18,21,18,21,0,21,0,21,0,21,0,21
8600000US14218,14218,ZCTA5 14218,12476,371,2302,280,4650,368,3782,378,1041,207,701,170,11028,402,1906,281,4166,377,3446,360,853,194,657,154,1315,286,376,158,450,142,292,108,160,87,37,34,80,58,20,30,23,38,18,25,19,23,0,18,36,27,0,18,11,15,9,12,9,14,7,11,17,27,0,18,0,18,17,27,0,18,0,18
8600000US14219,14219,ZCTA5 14219,8436,361,671,155,3362,404,2707,318,1149,231,547,149,7744,364,634,153,3155,368,2529,311,990,218,436,124,628,216,34,28,198,138,178,99,136,74,82,67,52,45,0,18,9,20,0,18,14,23,29,32,9,14,0,18,0,18,0,18,9,14,0,18,3,6,3,6,0,18,0,18,0,18,0,18
8600000US14220,14220,ZCTA5 14220,16891,567,1670,268,5470,491,5476,454,2630,338,1645,277,15124,537,1571,266,4881,445,4703,398,2461,330,1508,257,1512,362,74,46,519,176,702,226,128,84,89,60,111,65,25,30,15,20,56,50,14,22,1,3,135,111,0,21,55,60,15,13,27,43,38,56,9,14,0,21,0,21,0,21,0,21,9,14
8600000US14221,14221,ZCTA5 14221,39800,900,1689,339,6830,541,9257,631,10992,639,11032,585,35691,841,1432,305,6255,514,8447,585,9637,646,9920,577,2872,473,210,146,394,137,662,212,963,277,643,177,159,86,9,13,64,47,15,20,27,32,44,37,790,289,19,29,117,94,96,97,278,148,280,148,288,138,19,30,0,27,37,43,87,60,145,99
8600000US14222,14222,ZCTA5 14222,9553,671,733,210,828,163,1973,368,2992,435,3027,293,7740,677,670,202,664,158,1598,340,2329,403,2479,276,1146,238,45,45,135,78,311,131,425,144,230,91,389,158,17,20,29,36,40,32,102,59,201,132,243,115,0,18,0,18,24,25,109,85,110,73,35,32,1,2,0,18,0,18,27,30,7,12
8600000US14223,14223,ZCTA5 14223,16940,549,765,201,4402,495,4924,397,3663,418,3186,444,15283,609,647,177,4130,489,4423,380,3296,381,2787,336,1429,335,117,112,252,106,446,217,301,160,313,152,39,43,0,21,0,21,19,30,0,21,20,31,126,82,0,21,0,21,36,42,66,51,24,26,63,59,1,2,20,31,0,21,0,21,42,66
8600000US14224,14224,ZCTA5 14224,30494,590,1822,278,9682,687,10174,582,5298,403,3518,385,27661,693,1645,284,9007,683,9241,558,4676,389,3092,359,2372,406,173,104,504,143,820,245,515,165,360,139,283,179,2,4,50,53,94,81,99,84,38,61,152,153,2,5,108,140,6,10,8,13,28,42,26,29,0,24,13,20,13,21,0,24,0,24
8600000US14225,14225,ZCTA5 14225,24368,588,1920,253,9009,472,7795,492,3464,304,2180,326,22543,613,1761,234,8511,485,7055,453,3225,303,1991,299,1372,294,143,80,334,125,550,187,179,75,166,90,261,169,15,17,63,67,131,129,29,23,23,36,182,91,0,24,92,58,59,55,31,29,0,24,10,17,1,4,9,16,0,24,0,24,0,24
8600000US14226,14226,ZCTA5 14226,20030,680,916,276,3195,388,4713,525,5323,453,5883,529,18024,661,759,227,2867,362,4298,507,4798,441,5302,491,1467,381,126,133,280,187,300,104,324,168,437,175,280,121,25,33,48,44,66,63,47,43,94,69,152,135,6,12,0,21,49,58,97,89,0,21,107,85,0,21,0,21,0,21,57,70,50,48
8600000US14227,14227,ZCTA5 14227,17543,584,1573,245,6607,548,5753,462,2367,369,1243,220,15744,606,1410,227,6124,532,5053,411,2027,364,1130,212,1284,264,122,64,434,128,511,175,163,90,54,48,246,173,0,21,29,37,111,103,98,123,8,13,112,100,0,21,20,25,78,97,7,11,7,12,157,98,41,40,0,21,0,21,72,69,44,48
8600000US14228,14228,ZCTA5 14228,14007,555,759,218,2810,322,3638,363,3646,441,3154,400,11744,467,541,153,2418,272,3225,312,2867,340,2693,355,1262,356,92,58,176,84,275,132,472,261,247,107,252,141,53,79,34,35,49,50,89,60,27,34,482,201,73,111,150,109,15,25,130,78,114,75,267,142,0,21,32,38,74,102,88,67,73,56
8600000US14261,14261,ZCTA5 14261,203,86,0,16,0,16,76,48,107,53,20,22,118,66,0,16,0,16,33,35,66,44,19,22,12,13,0,16,0,16,10,13,2,5,0,16,15,21,0,16,0,16,10,19,5,7,0,16,10,19,0,16,0,16,0,16,9,19,1,2,48,32,0,16,0,16,23,24,25,22,0,16
8600000US14301,14301,ZCTA5 14301,8382,399,1454,215,3324,361,2429,300,738,190,437,104,7584,451,1261,224,2947,327,2263,286,693,186,420,101,601,193,148,90,316,147,115,61,17,22,5,10,160,76,38,27,43,33,51,47,28,26,0,18,30,27,7,13,11,17,0,18,0,18,12,18,7,14,0,18,7,14,0,18,0,18,0,18
8600000US14302,14302,ZCTA5 14302,89,51,24,16,49,52,8,15,8,16,0,11,65,44,24,16,33,40,0,11,8,16,0,11,16,21,0,11,16,21,0,11,0,11,0,11,8,15,0,11,0,11,8,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14303,14303,ZCTA5 14303,3824,366,548,134,1682,274,1213,215,247,109,134,63,3482,333,454,126,1584,267,1151,215,199,104,94,45,221,106,79,58,53,39,53,35,28,32,8,12,85,48,15,17,28,25,9,12,6,7,27,30,5,7,0,16,0,16,0,16,0,16,5,7,31,35,0,16,17,27,0,16,14,22,0,16
8600000US14304,14304,ZCTA5 14304,21624,746,1931,339,8417,604,7009,546,2461,314,1806,293,19951,721,1731,338,7856,588,6451,532,2213,315,1700,285,942,240,154,69,401,153,219,79,118,84,50,52,569,202,43,50,126,86,248,141,120,84,32,30,108,69,3,5,0,21,71,58,10,16,24,30,54,47,0,21,34,31,20,29,0,21,0,21
8600000US14305,14305,ZCTA5 14305,10831,457,1334,196,4088,392,3155,349,1320,218,934,198,9864,464,1184,185,3740,380,2807,318,1229,205,904,196,809,208,129,63,310,119,294,113,46,34,30,30,102,54,6,9,18,19,33,30,45,35,0,18,48,43,15,22,12,19,21,31,0,18,0,18,8,12,0,18,8,12,0,18,0,18,0,18
8600000US14411,14411,ZCTA5 14411,10364,337,1838,304,4306,349,2795,385,897,206,528,155,8660,393,1436,303,3581,335,2315,360,824,205,504,152,540,184,83,81,245,120,160,89,42,38,10,17,1145,181,314,114,476,105,312,72,29,22,14,18,10,16,0,18,0,18,8,15,2,5,0,18,9,9,5,7,4,5,0,18,0,18,0,18
8600000US14414,14414,ZCTA5 14414,4978,244,271,92,1592,234,1602,207,816,182,697,172,4683,252,241,88,1519,236,1552,205,752,178,619,164,162,83,23,27,37,29,34,30,10,15,58,54,31,26,7,11,19,21,0,16,0,16,5,8,102,73,0,16,17,19,16,18,54,55,15,18,0,16,0,16,0,16,0,16,0,16,0,16
8600000US14415,14415,ZCTA5 14415,114,51,33,32,48,42,22,22,5,8,6,9,114,51,33,32,48,42,22,22,5,8,6,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14416,14416,ZCTA5 14416,2471,202,131,70,943,162,863,131,330,82,204,74,2342,212,131,70,900,163,801,130,310,81,200,73,51,43,0,11,12,16,39,33,0,11,0,11,69,40,0,11,31,25,18,18,16,15,4,6,9,11,0,11,0,11,5,7,4,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14418,14418,ZCTA5 14418,964,146,69,34,250,86,372,92,151,51,122,50,911,143,50,23,246,85,351,96,142,50,122,50,25,20,0,11,0,11,21,20,4,6,0,11,9,9,4,6,0,11,0,11,5,7,0,11,4,8,0,11,4,8,0,11,0,11,0,11,15,20,15,20,0,11,0,11,0,11,0,11
8600000US14420,14420,ZCTA5 14420,11566,478,1025,416,2970,283,3727,363,2085,323,1759,238,10201,479,912,409,2764,287,3207,327,1756,314,1562,237,1033,216,89,90,145,66,400,128,251,82,148,95,206,101,18,18,43,40,97,69,34,28,14,19,94,64,0,21,10,15,14,18,44,37,26,32,32,31,6,12,8,13,9,14,0,21,9,13
8600000US14422,14422,ZCTA5 14422,1703,162,154,67,688,116,548,100,210,54,103,37,1521,159,136,64,633,104,457,102,192,49,103,37,112,59,6,9,16,14,72,55,18,22,0,11,62,50,12,19,34,28,16,18,0,11,0,11,8,10,0,11,5,8,3,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14423,14423,ZCTA5 14423,3188,170,303,95,1086,149,1102,153,402,92,295,105,2927,175,285,91,999,141,1002,158,346,90,295,105,88,74,4,7,44,38,34,38,6,9,0,11,124,57,5,8,37,27,47,42,35,31,0,11,40,29,0,11,6,9,19,15,15,18,0,11,9,15,9,15,0,11,0,11,0,11,0,11
8600000US14424,14424,ZCTA5 14424,19959,441,1080,205,5164,376,6212,456,3848,311,3655,369,16833,528,870,179,4397,372,5244,401,3407,298,2915,301,1690,322,150,84,451,188,543,201,157,83,389,164,1112,258,48,46,263,110,376,164,208,107,217,101,314,102,12,16,53,47,49,40,66,39,134,67,10,15,0,21,0,21,0,21,10,15,0,21
8600000US14425,14425,ZCTA5 14425,7756,449,320,133,1688,258,2653,339,1919,295,1176,227,6914,437,303,133,1586,264,2351,324,1733,276,941,186,261,137,5,11,67,69,155,93,18,27,16,25,450,173,12,17,33,38,108,75,120,84,177,113,131,96,0,18,2,4,39,40,48,44,42,65,0,18,0,18,0,18,0,18,0,18,0,18
8600000US14427,14427,ZCTA5 14427,1405,124,107,43,662,98,417,77,128,34,91,35,1286,117,94,40,614,91,369,66,122,32,87,35,43,24,0,11,16,13,19,12,6,10,2,4,36,36,0,11,5,7,29,35,0,11,2,5,27,44,0,11,27,44,0,11,0,11,0,11,13,10,13,10,0,11,0,11,0,11,0,11
8600000US14428,14428,ZCTA5 14428,5750,346,371,156,1444,254,1822,264,1302,241,811,195,5136,371,353,154,1375,258,1689,253,1030,189,689,184,410,165,17,27,58,42,95,54,160,102,80,66,121,91,1,3,0,16,26,30,72,77,22,20,83,66,0,16,11,13,12,14,40,49,20,32,0,16,0,16,0,16,0,16,0,16,0,16
8600000US14432,14432,ZCTA5 14432,4287,419,359,105,1433,227,1594,311,568,119,333,100,3828,370,281,96,1289,223,1443,248,518,110,297,93,313,134,53,35,108,62,124,102,11,14,17,25,75,42,25,30,25,22,21,21,4,7,0,16,54,49,0,16,0,16,0,16,35,39,19,29,17,21,0,16,11,13,6,10,0,16,0,16
8600000US14433,14433,ZCTA5 14433,2511,208,427,100,969,127,834,154,103,42,178,69,2363,222,406,97,918,122,783,149,78,30,178,69,107,42,18,15,30,20,39,20,20,29,0,11,33,28,0,11,21,22,12,17,0,11,0,11,8,8,3,4,0,11,0,11,5,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14435,14435,ZCTA5 14435,2123,201,182,63,643,105,737,129,343,77,218,72,1966,174,176,63,598,98,648,110,335,77,209,70,90,76,0,11,25,26,55,60,5,10,5,8,45,40,0,11,14,21,24,32,3,4,4,7,22,21,6,13,6,8,10,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
