GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner-occupied housing units:,Margin of Error; Owner-occupied housing units:,Estimate; Owner-occupied housing units: - Less than high school graduate,Margin of Error; Owner-occupied housing units: - Less than high school graduate,Estimate; Owner-occupied housing units: - High school graduate (including equivalency),Margin of Error; Owner-occupied housing units: - High school graduate (including equivalency),Estimate; Owner-occupied housing units: - Some college or associate's degree,Margin of Error; Owner-occupied housing units: - Some college or associate's degree,Estimate; Owner-occupied housing units: - Bachelor's degree or higher,Margin of Error; Owner-occupied housing units: - Bachelor's degree or higher,Estimate; Renter-occupied housing units:,Margin of Error; Renter-occupied housing units:,Estimate; Renter-occupied housing units: - Less than high school graduate,Margin of Error; Renter-occupied housing units: - Less than high school graduate,Estimate; Renter-occupied housing units: - High school graduate (including equivalency),Margin of Error; Renter-occupied housing units: - High school graduate (including equivalency),Estimate; Renter-occupied housing units: - Some college or associate's degree,Margin of Error; Renter-occupied housing units: - Some college or associate's degree,Estimate; Renter-occupied housing units: - Bachelor's degree or higher,Margin of Error; Renter-occupied housing units: - Bachelor's degree or higher
8600000US14624,14624,ZCTA5 14624,13979,348,11330,308,559,142,2899,372,3545,324,4327,321,2649,283,304,126,678,195,1025,211,642,165
8600000US14625,14625,ZCTA5 14625,4354,151,3823,154,193,82,402,96,1106,166,2122,181,531,80,54,42,152,58,103,47,222,63
8600000US14626,14626,ZCTA5 14626,12853,325,8865,372,553,158,2269,246,2855,324,3188,312,3988,325,416,118,1125,205,1429,234,1018,198
8600000US14627,14627,ZCTA5 14627,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14701,14701,ZCTA5 14701,16728,379,9913,357,601,126,3089,257,3570,265,2653,261,6815,375,1175,222,2442,279,2499,296,699,152
8600000US14706,14706,ZCTA5 14706,2646,147,2083,152,108,40,714,115,630,97,631,92,563,95,18,13,165,82,324,86,56,24
8600000US14707,14707,ZCTA5 14707,101,34,91,33,0,11,49,26,18,11,24,24,10,11,5,5,5,9,0,11,0,11
8600000US14708,14708,ZCTA5 14708,52,30,50,29,2,5,8,7,35,25,5,6,2,5,2,5,0,11,0,11,0,11
8600000US14709,14709,ZCTA5 14709,596,50,494,51,59,21,180,41,147,32,108,29,102,34,3,4,36,22,39,25,24,14
8600000US14710,14710,ZCTA5 14710,1340,108,1185,105,72,32,471,78,339,67,303,66,155,62,30,39,58,34,33,17,34,21
8600000US14711,14711,ZCTA5 14711,746,87,539,81,108,49,162,39,157,35,112,39,207,46,32,27,84,29,69,33,22,14
8600000US14712,14712,ZCTA5 14712,1414,126,1178,131,40,28,293,100,461,115,384,100,236,108,8,10,68,72,93,50,67,40
8600000US14714,14714,ZCTA5 14714,208,41,176,40,19,15,66,25,53,24,38,19,32,18,10,7,3,4,18,16,1,3
8600000US14715,14715,ZCTA5 14715,1133,87,804,73,84,34,301,58,282,57,137,38,329,68,51,28,187,57,81,32,10,13
8600000US14716,14716,ZCTA5 14716,852,123,560,100,56,43,202,60,199,55,103,32,292,69,66,35,64,28,129,51,33,23
8600000US14717,14717,ZCTA5 14717,235,52,175,41,0,11,59,21,65,27,51,22,60,33,3,4,16,17,39,31,2,4
8600000US14718,14718,ZCTA5 14718,887,102,709,87,109,60,252,52,226,53,122,38,178,71,26,22,43,29,49,24,60,47
8600000US14719,14719,ZCTA5 14719,1352,95,1071,88,145,40,358,63,360,68,208,46,281,64,32,24,119,46,115,42,15,9
8600000US14720,14720,ZCTA5 14720,379,61,179,51,39,29,59,35,57,30,24,20,200,59,13,20,78,42,85,44,24,25
8600000US14721,14721,ZCTA5 14721,73,36,48,28,0,11,8,8,33,27,7,7,25,22,0,11,4,5,21,22,0,11
8600000US14722,14722,ZCTA5 14722,118,73,103,75,0,11,0,11,0,11,103,75,15,24,0,11,15,24,0,11,0,11
8600000US14723,14723,ZCTA5 14723,422,59,359,56,45,22,142,37,89,23,83,24,63,24,18,14,19,14,20,15,6,7
8600000US14724,14724,ZCTA5 14724,858,84,722,73,102,27,278,47,198,53,144,36,136,44,13,8,54,32,54,28,15,10
8600000US14726,14726,ZCTA5 14726,585,79,425,65,150,45,127,39,108,39,40,23,160,55,78,35,48,31,29,24,5,7
8600000US14727,14727,ZCTA5 14727,2174,158,1864,143,89,34,663,102,669,103,443,79,310,58,46,25,153,47,93,34,18,16
8600000US14728,14728,ZCTA5 14728,423,77,386,76,39,25,72,44,192,55,83,39,37,30,6,9,7,11,24,24,0,11
8600000US14729,14729,ZCTA5 14729,419,59,348,53,20,12,123,37,167,43,38,18,71,30,3,4,26,17,13,11,29,21
8600000US14731,14731,ZCTA5 14731,589,81,484,74,59,27,96,35,165,51,164,39,105,37,4,6,57,30,21,17,23,15
8600000US14732,14732,ZCTA5 14732,46,18,46,18,6,7,27,15,13,9,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14733,14733,ZCTA5 14733,1575,154,1051,126,108,55,368,79,416,79,159,48,524,117,54,40,261,94,151,60,58,33
8600000US14735,14735,ZCTA5 14735,1180,101,888,82,167,46,362,66,194,38,165,44,292,61,33,26,88,31,126,49,45,29
8600000US14736,14736,ZCTA5 14736,106,37,75,30,0,11,35,21,20,17,20,17,31,27,0,11,21,23,4,5,6,8
8600000US14737,14737,ZCTA5 14737,1752,112,1418,102,135,41,483,79,494,89,306,72,334,68,42,23,176,47,108,43,8,9
8600000US14738,14738,ZCTA5 14738,1499,131,1237,155,125,58,518,133,347,128,247,90,262,142,103,94,99,92,60,53,0,11
8600000US14739,14739,ZCTA5 14739,1195,120,943,113,90,45,330,76,354,81,169,60,252,70,29,27,134,50,66,37,23,28
8600000US14740,14740,ZCTA5 14740,496,57,412,54,61,34,170,43,127,31,54,21,84,29,9,14,21,12,24,11,30,19
8600000US14741,14741,ZCTA5 14741,829,93,707,78,59,38,260,62,184,44,204,60,122,61,23,24,33,36,63,40,3,4
8600000US14742,14742,ZCTA5 14742,85,45,67,44,0,11,29,21,38,38,0,11,18,20,8,12,0,11,0,11,10,16
8600000US14743,14743,ZCTA5 14743,759,76,652,67,95,35,327,63,140,45,90,36,107,45,11,9,42,27,41,34,13,13
8600000US14744,14744,ZCTA5 14744,455,66,305,47,25,26,58,26,74,31,148,30,150,48,4,9,28,21,21,20,97,30
8600000US14747,14747,ZCTA5 14747,921,82,775,77,86,38,303,64,299,53,87,26,146,53,44,34,47,22,45,31,10,10
8600000US14748,14748,ZCTA5 14748,277,56,182,51,46,34,56,22,55,20,25,22,95,38,8,8,65,37,18,13,4,5
8600000US14750,14750,ZCTA5 14750,2058,139,1500,143,67,36,389,108,413,91,631,102,558,104,26,41,167,65,252,89,113,72
8600000US14752,14752,ZCTA5 14752,144,63,116,52,17,18,29,27,35,43,35,25,28,40,0,11,28,40,0,11,0,11
8600000US14753,14753,ZCTA5 14753,491,60,388,55,29,19,204,41,110,33,45,23,103,38,12,11,56,32,32,22,3,5
8600000US14754,14754,ZCTA5 14754,277,50,217,42,28,24,99,34,87,26,3,4,60,29,4,6,22,22,29,20,5,7
8600000US14755,14755,ZCTA5 14755,1237,75,967,67,61,19,436,63,297,53,173,35,270,49,54,22,111,40,81,31,24,15
8600000US14756,14756,ZCTA5 14756,48,36,48,36,0,11,0,11,19,16,29,30,0,11,0,11,0,11,0,11,0,11
8600000US14757,14757,ZCTA5 14757,1306,110,1061,99,85,52,282,73,412,84,282,74,245,70,6,6,58,29,119,47,62,53
8600000US14760,14760,ZCTA5 14760,8068,281,4623,302,198,80,1442,193,1376,180,1607,193,3445,294,616,185,1226,224,1116,193,487,130
8600000US14767,14767,ZCTA5 14767,674,63,546,61,94,23,156,38,216,43,80,24,128,40,18,14,75,34,28,17,7,6
8600000US14769,14769,ZCTA5 14769,408,96,357,91,93,72,97,41,111,37,56,54,51,34,0,11,34,30,10,14,7,10
8600000US14770,14770,ZCTA5 14770,1093,106,871,88,60,34,297,62,299,67,215,62,222,69,26,21,97,59,54,31,45,31
8600000US14772,14772,ZCTA5 14772,1481,90,1027,82,96,35,378,54,368,55,185,41,454,74,66,36,205,58,172,59,11,10
8600000US14774,14774,ZCTA5 14774,31,20,23,18,6,8,5,9,11,12,1,2,8,9,6,10,2,3,0,11,0,11
8600000US14775,14775,ZCTA5 14775,1019,82,850,71,140,49,305,62,252,64,153,40,169,63,31,25,83,43,48,44,7,10
8600000US14777,14777,ZCTA5 14777,254,60,209,52,21,11,59,26,72,38,57,34,45,26,0,11,23,23,18,18,4,6
8600000US14778,14778,ZCTA5 14778,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14779,14779,ZCTA5 14779,2726,142,1563,110,139,26,696,83,492,55,236,39,1163,96,208,38,492,62,350,61,113,31
8600000US14781,14781,ZCTA5 14781,785,82,661,81,87,33,245,55,208,56,121,38,124,41,27,14,73,35,9,11,15,12
8600000US14782,14782,ZCTA5 14782,918,91,675,68,51,23,283,53,242,50,99,32,243,68,59,36,104,40,53,27,27,27
8600000US14783,14783,ZCTA5 14783,143,32,117,29,10,8,63,24,38,21,6,7,26,17,0,11,10,9,16,15,0,11
8600000US14784,14784,ZCTA5 14784,280,60,212,56,15,12,77,42,75,30,45,24,68,27,20,15,18,16,30,22,0,11
8600000US14787,14787,ZCTA5 14787,2057,130,1556,122,76,48,490,123,491,127,499,121,501,137,222,92,127,68,113,86,39,39
8600000US14788,14788,ZCTA5 14788,91,56,38,30,9,13,16,19,13,18,0,11,53,56,0,11,26,41,0,11,27,41
8600000US14801,14801,ZCTA5 14801,2105,100,1608,108,152,40,633,87,476,67,347,76,497,80,60,29,273,67,135,38,29,17
8600000US14802,14802,ZCTA5 14802,345,95,105,32,0,11,5,5,13,9,87,27,240,73,1,3,26,18,83,36,130,47
8600000US14803,14803,ZCTA5 14803,444,116,291,82,37,26,63,34,58,22,133,53,153,55,0,11,38,29,46,25,69,35
8600000US14804,14804,ZCTA5 14804,536,57,437,49,12,7,146,33,145,29,134,34,99,31,12,10,13,9,44,25,30,20
8600000US14805,14805,ZCTA5 14805,417,76,334,63,30,19,98,33,105,41,101,35,83,40,0,11,34,27,23,17,26,34
8600000US14806,14806,ZCTA5 14806,858,84,643,66,51,27,215,37,279,52,98,29,215,65,37,23,78,40,60,35,40,26
8600000US14807,14807,ZCTA5 14807,1234,112,952,117,67,27,324,69,396,84,165,39,282,64,34,24,121,58,110,57,17,14
8600000US14808,14808,ZCTA5 14808,200,43,166,39,16,12,76,33,51,26,23,16,34,25,4,6,30,25,0,11,0,11
8600000US14809,14809,ZCTA5 14809,968,93,709,75,48,25,304,55,234,45,123,38,259,60,34,19,111,43,89,39,25,25
8600000US14810,14810,ZCTA5 14810,5048,215,3219,223,262,87,1184,192,975,149,798,130,1829,187,222,82,1012,179,481,133,114,51
8600000US14812,14812,ZCTA5 14812,1174,108,1017,103,73,26,418,63,343,71,183,56,157,45,22,19,74,33,42,19,19,17
8600000US14813,14813,ZCTA5 14813,1056,91,777,83,37,21,325,64,255,56,160,34,279,64,24,21,120,46,87,46,48,28
8600000US14814,14814,ZCTA5 14814,644,127,525,107,15,25,98,63,98,55,314,102,119,62,0,11,16,27,49,45,54,49
8600000US14815,14815,ZCTA5 14815,386,57,331,50,30,19,138,38,78,25,85,26,55,30,0,11,27,16,28,22,0,11
8600000US14816,14816,ZCTA5 14816,144,61,134,61,0,11,101,62,33,40,0,11,10,9,0,11,6,7,4,6,0,11
8600000US14817,14817,ZCTA5 14817,842,116,580,93,29,33,202,79,115,62,234,89,262,105,46,73,43,31,51,42,122,60
8600000US14818,14818,ZCTA5 14818,971,157,789,150,78,61,249,119,205,85,257,102,182,100,0,11,51,61,11,9,120,83
8600000US14819,14819,ZCTA5 14819,257,46,211,43,53,38,104,33,38,14,16,10,46,24,11,7,27,21,8,9,0,11
8600000US14820,14820,ZCTA5 14820,313,49,254,41,25,21,141,38,75,26,13,9,59,31,33,25,11,10,15,17,0,11
8600000US14821,14821,ZCTA5 14821,1284,128,1155,129,158,61,416,102,368,111,213,72,129,66,33,52,59,33,32,28,5,9
8600000US14822,14822,ZCTA5 14822,481,68,374,46,23,15,175,35,112,28,64,25,107,58,20,14,61,58,12,10,14,15
8600000US14823,14823,ZCTA5 14823,1476,105,1160,103,86,35,471,92,356,64,247,62,316,81,43,29,215,74,46,30,12,10
8600000US14824,14824,ZCTA5 14824,241,53,205,58,14,8,88,32,71,44,32,29,36,17,6,9,19,13,9,11,2,3
8600000US14825,14825,ZCTA5 14825,331,70,241,62,0,11,126,49,57,25,58,30,90,51,6,8,55,40,29,31,0,11
8600000US14826,14826,ZCTA5 14826,805,84,693,78,78,36,226,41,247,54,142,40,112,35,20,13,39,20,39,21,14,14
8600000US14827,14827,ZCTA5 14827,97,41,97,41,0,11,15,22,51,47,31,26,0,11,0,11,0,11,0,11,0,11
8600000US14830,14830,ZCTA5 14830,8619,270,5472,263,351,90,1260,159,1810,207,2051,233,3147,237,311,110,1245,227,918,155,673,157
8600000US14836,14836,ZCTA5 14836,331,56,323,59,18,15,156,40,100,45,49,42,8,8,4,6,0,11,2,3,2,3
8600000US14837,14837,ZCTA5 14837,2170,130,1650,128,251,59,511,102,394,91,494,117,520,101,78,41,215,69,166,74,61,30
8600000US14838,14838,ZCTA5 14838,821,74,777,71,59,23,282,49,309,56,127,43,44,22,4,6,14,10,24,20,2,4
8600000US14839,14839,ZCTA5 14839,274,43,233,35,28,18,101,26,79,20,25,10,41,22,8,11,31,19,2,4,0,11
8600000US14840,14840,ZCTA5 14840,1378,93,1120,92,70,26,311,66,342,64,397,63,258,65,18,20,83,33,88,30,69,42
8600000US14841,14841,ZCTA5 14841,276,131,276,131,0,11,48,37,95,102,133,76,0,11,0,11,0,11,0,11,0,11
8600000US14842,14842,ZCTA5 14842,330,88,319,87,24,20,90,37,77,51,128,74,11,16,0,11,0,11,0,11,11,16
8600000US14843,14843,ZCTA5 14843,5324,187,3463,223,143,53,1261,145,1154,167,905,154,1861,212,236,100,709,172,666,143,250,93
8600000US14845,14845,ZCTA5 14845,8777,313,6502,315,190,96,1538,224,2195,275,2579,239,2275,267,258,93,701,148,828,192,488,113
8600000US14846,14846,ZCTA5 14846,355,42,310,45,50,21,126,31,94,30,40,18,45,20,7,8,10,8,28,17,0,11
8600000US14847,14847,ZCTA5 14847,1012,84,783,70,87,32,232,51,209,43,255,61,229,73,30,26,73,37,63,34,63,40
8600000US14850,14850,ZCTA5 14850,24673,636,11015,443,280,112,1304,198,1856,227,7575,424,13658,610,409,161,1749,302,3533,406,7967,535
8600000US14853,14853,ZCTA5 14853,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14854,14854,ZCTA5 14854,21,17,21,17,0,11,0,11,0,11,21,17,0,11,0,11,0,11,0,11,0,11
8600000US14855,14855,ZCTA5 14855,305,52,270,51,58,28,107,40,95,35,10,8,35,25,19,20,9,14,4,5,3,4
8600000US14856,14856,ZCTA5 14856,90,68,29,48,0,11,0,11,29,48,0,11,61,67,33,53,28,46,0,11,0,11
8600000US14858,14858,ZCTA5 14858,567,62,475,64,56,27,205,58,131,35,83,35,92,39,27,26,27,20,28,19,10,17
8600000US14859,14859,ZCTA5 14859,321,49,294,49,15,15,121,39,134,40,24,17,27,17,8,12,19,16,0,11,0,11
8600000US14860,14860,ZCTA5 14860,537,60,437,59,68,31,142,40,125,32,102,32,100,35,5,5,43,21,31,24,21,13
8600000US14861,14861,ZCTA5 14861,590,74,526,73,54,24,262,66,134,43,76,29,64,31,8,11,39,21,17,18,0,11
8600000US14864,14864,ZCTA5 14864,529,99,475,101,72,36,207,93,101,41,95,80,54,29,8,14,12,11,28,23,6,6
8600000US14865,14865,ZCTA5 14865,1123,117,701,110,44,28,286,82,226,57,145,49,422,83,75,41,157,54,130,55,60,44
8600000US14867,14867,ZCTA5 14867,2366,166,1809,175,173,122,478,141,616,143,542,152,557,158,8,13,227,99,111,82,211,109
8600000US14869,14869,ZCTA5 14869,490,84,349,71,12,11,119,49,123,46,95,39,141,54,15,11,68,40,48,34,10,9
8600000US14870,14870,ZCTA5 14870,4251,204,2909,183,62,35,833,151,981,172,1033,144,1342,182,129,83,325,117,382,117,506,151
8600000US14871,14871,ZCTA5 14871,1906,178,1614,157,96,53,512,114,535,118,471,107,292,97,57,52,125,79,110,60,0,16
8600000US14872,14872,ZCTA5 14872,291,59,246,51,27,23,121,52,54,24,44,35,45,37,0,11,8,9,26,34,11,19
8600000US14873,14873,ZCTA5 14873,998,95,893,86,88,35,379,82,292,63,134,37,105,43,12,12,66,34,12,10,15,13
8600000US14874,14874,ZCTA5 14874,139,38,131,38,8,8,64,35,15,16,44,21,8,9,0,11,0,11,8,9,0,11
8600000US14877,14877,ZCTA5 14877,170,42,137,38,8,7,51,25,42,21,36,22,33,15,1,3,24,15,6,8,2,3
8600000US14878,14878,ZCTA5 14878,242,56,206,51,15,11,79,43,70,23,42,24,36,32,0,11,15,11,0,11,21,30
8600000US14879,14879,ZCTA5 14879,896,118,719,99,86,46,306,73,206,53,121,46,177,63,15,14,102,54,57,22,3,5
8600000US14880,14880,ZCTA5 14880,609,67,494,64,55,30,178,40,177,44,84,29,115,38,22,24,41,18,37,23,15,19
8600000US14881,14881,ZCTA5 14881,113,79,47,36,0,11,0,11,0,11,47,36,66,79,13,21,53,75,0,11,0,11
8600000US14882,14882,ZCTA5 14882,1693,187,1226,194,27,30,212,91,286,122,701,164,467,162,30,33,80,58,84,57,273,151
8600000US14883,14883,ZCTA5 14883,1800,182,1266,157,57,31,393,99,393,109,423,103,534,134,186,106,147,63,120,45,81,50
8600000US14884,14884,ZCTA5 14884,116,24,108,25,4,4,31,12,52,23,21,11,8,8,5,7,3,4,0,11,0,11
8600000US14885,14885,ZCTA5 14885,266,41,236,42,19,19,117,25,60,19,40,20,30,18,3,5,11,8,13,14,3,5
8600000US14886,14886,ZCTA5 14886,3061,210,2465,200,110,79,463,107,872,139,1020,148,596,157,31,23,233,125,165,83,167,56
8600000US14889,14889,ZCTA5 14889,644,67,540,66,26,14,226,47,183,36,105,41,104,31,14,12,34,21,41,16,15,9
